C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2022-10-20T00:00:00.000Z,0.19078591465950012,0.9016042947769165,0.6881847187458346,0.1113840603545987,1496,0,0.7067082524299622,0.5403226017951965,0.8185970783233643,0
2022-10-30T00:00:00.000Z,0.20621973276138306,0.9066274762153625,0.6938026290347075,0.10978293243027389,1496,0,0.7112675905227661,0.5492228269577026,0.8221623301506042,3.8770053475935886
2022-11-14T00:00:00.000Z,0.1836528778076172,0.9151353240013123,0.6926058074110819,0.11582399023095796,1496,0,0.7090908885002136,0.5365657806396484,0.8282861709594727,0
2022-11-19T00:00:00.000Z,0.06756159663200378,1,0.6682883318772611,0.13624033311423744,1496,0,0.6917403936386108,0.49446865916252136,0.8207699656486511,4.144385026737974
2022-12-04T00:00:00.000Z,0.18493643403053284,0.9142784476280212,0.6842722150790982,0.1198922309319007,1496,0,0.6986021399497986,0.5283373594284058,0.8270270228385925,0
2022-12-09T00:00:00.000Z,0.02015862613916397,0.9055117964744568,0.6550735776925225,0.14023468667689318,1496,0,0.6758735179901123,0.48159998655319214,0.8149668574333191,1.8716577540106958
2022-12-14T00:00:00.000Z,-0.24519230425357819,1,0.6657675910880541,0.1278285914876592,1496,0,0.6844428181648254,0.5053003430366516,0.8118668794631958,1.0026737967914459
2022-12-19T00:00:00.000Z,0.18522095680236816,0.9084435105323792,0.6724538791546216,0.11833358889638686,1496,0,0.6871387362480164,0.517547070980072,0.814911961555481,0
2022-12-24T00:00:00.000Z,0.19105401635169983,0.913000226020813,0.6810009314872851,0.11834889472309537,1496,0,0.6948506236076355,0.5286756753921509,0.821639358997345,0
2022-12-29T00:00:00.000Z,0.1863703727722168,0.9052109122276306,0.6740261426364834,0.1159128993491711,1496,0,0.6876027584075928,0.523809552192688,0.8111940026283264,0
2023-01-03T00:00:00.000Z,0.18522167205810547,0.9168357253074646,0.6882349315054599,0.11955023933036202,1496,0,0.7030729651451111,0.5354658961296082,0.8283828496932983,0
2023-01-08T00:00:00.000Z,0.17434869706630707,0.9118028283119202,0.6764337204715483,0.11936531767524591,1496,0,0.6910344958305359,0.5215207934379578,0.816301703453064,0
2023-01-13T00:00:00.000Z,0.189702570438385,0.9104477763175964,0.6821850126678917,0.11723279976281359,1496,0,0.6977777481079102,0.528891921043396,0.8196417689323425,0
2023-01-18T00:00:00.000Z,0.1777975708246231,0.9011132717132568,0.6686270751537178,0.11657562502982817,1496,0,0.6845765113830566,0.5146022439002991,0.8030254244804382,0
2023-01-23T00:00:00.000Z,0.17298577725887299,0.9093883633613586,0.6801988338942031,0.11871325518630066,1496,0,0.6956677436828613,0.5263158082962036,0.8180121183395386,0
2023-01-28T00:00:00.000Z,0.19574734568595886,0.9166027307510376,0.7000053863932594,0.1166440795954683,1496,0,0.715481162071228,0.5476702451705933,0.834022045135498,0
2023-02-02T00:00:00.000Z,0.18845079839229584,0.9299848079681396,0.7063546521678798,0.11922467994200665,1496,0,0.7236884832382202,0.5533443689346313,0.8439328670501709,0
2023-02-07T00:00:00.000Z,-0.027008777484297752,0.9107939600944519,0.6406540548756343,0.17573040162379763,1496,0,0.6846473217010498,0.44437041878700256,0.801789402961731,3.5427807486631004
2023-02-12T00:00:00.000Z,0.16870573163032532,0.9234259724617004,0.6983742664224484,0.12314724695848778,1496,0,0.7152645587921143,0.5337895750999451,0.8392145037651062,0
2023-02-17T00:00:00.000Z,0.18291905522346497,0.9121265411376953,0.6985115717478924,0.11774751620396846,1496,0,0.71650630235672,0.5400498509407043,0.8331723213195801,0
2023-02-22T00:00:00.000Z,0.1859452724456787,0.9369150996208191,0.7139115605682615,0.12075428736103368,1496,0,0.7337256073951721,0.5520169734954834,0.8497695922851562,0
2023-02-27T00:00:00.000Z,0.18184828758239746,0.9208348393440247,0.7070263767824136,0.11874705762849787,1496,0,0.7278201580047607,0.5483871102333069,0.8402718901634216,0
2023-03-04T00:00:00.000Z,0.19434396922588348,0.939650297164917,0.7151839461695539,0.11857007814329147,1496,0,0.7373343706130981,0.5543103218078613,0.8471385836601257,0
2023-03-14T00:00:00.000Z,0.20193973183631897,0.9419394731521606,0.728853211872639,0.1182108244694622,1496,0,0.753915011882782,0.5685470104217529,0.8572871088981628,0
2023-03-19T00:00:00.000Z,0.19942714273929596,0.935532808303833,0.7246773725046827,0.11878341314530812,1496,0,0.75,0.5636363625526428,0.8544123768806458,0
2023-03-24T00:00:00.000Z,0.19708535075187683,0.8977136015892029,0.7103529991532235,0.11162079825327914,1496,0,0.7350590229034424,0.5585185289382935,0.8270151019096375,0
2023-03-29T00:00:00.000Z,0.21828490495681763,0.9454154968261719,0.7438550354006451,0.11620625652586807,1496,0,0.7702702879905701,0.581751823425293,0.8683937788009644,0
2023-04-08T00:00:00.000Z,0.2117689847946167,0.9360289573669434,0.740325835458735,0.11464487290393324,1496,0,0.76734858751297,0.5832148194313049,0.8576075434684753,0
2023-05-03T00:00:00.000Z,-0.017793593928217888,0.9478798508644104,0.7769177386270746,0.12511008938330145,1496,0,0.8108484148979187,0.6307933926582336,0.889026939868927,1.0026737967914447
2023-05-08T00:00:00.000Z,0.2710743844509125,0.9598085880279541,0.8166843337569639,0.10336134807640195,1496,0,0.8410536050796509,0.6797552108764648,0.9171034097671509,0
2023-06-12T00:00:00.000Z,0.32236841320991516,1,0.8455729023179902,0.09384941280408085,1496,0,0.8672480583190918,0.7338367104530334,0.934602677822113,0
2023-06-27T00:00:00.000Z,-0.6765498518943787,1,0.7766708672936279,0.19503892159854724,1496,0,0.8475577235221863,0.4831850826740265,0.9284862875938416,4.545454545454548
2023-07-17T00:00:00.000Z,0.07828894257545471,1,0.8159243063453373,0.12032061817814059,1496,0,0.8460298180580139,0.6835212707519531,0.9236043095588684,2.740641711229948
2023-08-01T00:00:00.000Z,-0.0361216738820076,0.9693788290023804,0.807635465123875,0.106016432377261,1496,0,0.8309178948402405,0.6877175569534302,0.9042690992355347,0
2023-08-06T00:00:00.000Z,-0.37001898884773254,1,0.6359531013382204,0.2374650980650866,1496,0,0.7139010429382324,0.26672056317329407,0.8672986030578613,4.278074866310167
2023-08-11T00:00:00.000Z,0.10109160095453262,0.9476950168609619,0.808250773075549,0.08896897724190914,1496,0,0.8265382051467896,0.7111693024635315,0.890350878238678,0
2023-08-26T00:00:00.000Z,-0.11372219771146774,0.9490695595741272,0.7906966825880547,0.10283042838997611,1496,0,0.8108747005462646,0.6799701452255249,0.8872267007827759,0
2023-09-15T00:00:00.000Z,-0.27542373538017273,1,0.7605759927973066,0.1124623511542091,1496,0,0.7820667624473572,0.648692786693573,0.863101601600647,0.26737967914438543
